"sent","","01503228416","luck","26 Mar 2011 16:20:30 GMT"
"sent","","01503228416","macaroons","26 Mar 2011 16:20:58 GMT"
"sent","","01503228416","turtle","26 Mar 2011 16:20:58 GMT"
"sent","","01503228416","symptoms","26 Mar 2011 16:20:58 GMT"
"sent","","01503228416","further","26 Mar 2011 16:20:58 GMT"
"sent","","01503228416","truck","26 Mar 2011 16:20:58 GMT"
"sent","","01503228416","good ","26 Mar 2011 16:20:58 GMT"
"sent","","01503228416","luck","26 Mar 2011 16:20:58 GMT"
"sent","","01503228416","beer","26 Mar 2011 16:20:58 GMT"
"sent","","01503228416","macaroons","26 Mar 2011 16:21:28 GMT"
"sent","","01503228416","turtle","26 Mar 2011 16:21:28 GMT"
"sent","","01503228416","symptoms","26 Mar 2011 16:21:28 GMT"
"sent","","01503228416","further","26 Mar 2011 16:21:28 GMT"
"sent","","01503228416","truck","26 Mar 2011 16:21:28 GMT"
"sent","","01503228416","good ","26 Mar 2011 16:21:28 GMT"
"sent","","01503228416","luck","26 Mar 2011 16:21:28 GMT"
"sent","","01503228416","beer","26 Mar 2011 16:21:28 GMT"
"sent","","01503228416","mom","26 Mar 2011 16:21:28 GMT"
"sent","","01503228416","macaroons","26 Mar 2011 16:21:58 GMT"
"sent","","01503228416","turtle","26 Mar 2011 16:21:58 GMT"
"sent","","01503228416","symptoms","26 Mar 2011 16:21:58 GMT"
"sent","","01503228416","further","26 Mar 2011 16:21:58 GMT"
"sent","","01503228416","truck","26 Mar 2011 16:21:58 GMT"
"sent","","01503228416","good ","26 Mar 2011 16:21:58 GMT"
"sent","","01503228416","luck","26 Mar 2011 16:21:58 GMT"
"sent","","01503228416","beer","26 Mar 2011 16:21:58 GMT"
"sent","","01503228416","mom","26 Mar 2011 16:21:58 GMT"
"sent","","01503228416","mall","26 Mar 2011 16:21:58 GMT"
"start","60202","1103713","52103","26 Mar 2011 16:23:30 GMT"
"sent","","01525549037","macaroons","26 Mar 2011 16:23:35 GMT"
"sent","","01525549037","macaroons","26 Mar 2011 16:24:06 GMT"
"sent","","01525549037","turtle","26 Mar 2011 16:24:06 GMT"
"sent","","01525549037","macaroons","26 Mar 2011 16:24:35 GMT"
"sent","","01525549037","turtle","26 Mar 2011 16:24:35 GMT"
"sent","","01525549037","symptoms","26 Mar 2011 16:24:35 GMT"
"sent","","01525549037","macaroons","26 Mar 2011 16:25:05 GMT"
"sent","","01525549037","turtle","26 Mar 2011 16:25:05 GMT"
"sent","","01525549037","symptoms","26 Mar 2011 16:25:05 GMT"
"sent","","01525549037","further","26 Mar 2011 16:25:05 GMT"
"sent","","01525549037","macaroons","26 Mar 2011 16:25:35 GMT"
"sent","","01525549037","turtle","26 Mar 2011 16:25:35 GMT"
"sent","","01525549037","symptoms","26 Mar 2011 16:25:35 GMT"
"sent","","01525549037","further","26 Mar 2011 16:25:35 GMT"
"sent","","01525549037","truck","26 Mar 2011 16:25:35 GMT"
"sent","","01525549037","macaroons","26 Mar 2011 16:26:05 GMT"
"sent","","01525549037","turtle","26 Mar 2011 16:26:05 GMT"
"sent","","01525549037","symptoms","26 Mar 2011 16:26:05 GMT"
"sent","","01525549037","further","26 Mar 2011 16:26:06 GMT"
"sent","","01525549037","truck","26 Mar 2011 16:26:06 GMT"
"sent","","01525549037","good ","26 Mar 2011 16:26:06 GMT"
"sent","","01525549037","macaroons","26 Mar 2011 16:26:35 GMT"
"sent","","01525549037","turtle","26 Mar 2011 16:26:36 GMT"
"sent","","01525549037","symptoms","26 Mar 2011 16:26:36 GMT"
"sent","","01525549037","further","26 Mar 2011 16:26:36 GMT"
"sent","","01525549037","truck","26 Mar 2011 16:26:36 GMT"
"sent","","01525549037","good ","26 Mar 2011 16:26:36 GMT"
"sent","","01525549037","luck","26 Mar 2011 16:26:36 GMT"
"sent","","01525549037","macaroons","26 Mar 2011 16:27:06 GMT"
"sent","","01525549037","turtle","26 Mar 2011 16:27:06 GMT"
"sent","","01525549037","symptoms","26 Mar 2011 16:27:06 GMT"
"sent","","01525549037","further","26 Mar 2011 16:27:06 GMT"
"sent","","01525549037","truck","26 Mar 2011 16:27:06 GMT"
"sent","","01525549037","good ","26 Mar 2011 16:27:06 GMT"
"sent","","01525549037","luck","26 Mar 2011 16:27:06 GMT"
"sent","","01525549037","beer","26 Mar 2011 16:27:06 GMT"
"sent","","01525549037","macaroons","26 Mar 2011 16:27:35 GMT"
"sent","","01525549037","turtle","26 Mar 2011 16:27:35 GMT"
"sent","","01525549037","symptoms","26 Mar 2011 16:27:35 GMT"
"sent","","01525549037","further","26 Mar 2011 16:27:35 GMT"
"sent","","01525549037","truck","26 Mar 2011 16:27:35 GMT"
"sent","","01525549037","good ","26 Mar 2011 16:27:35 GMT"
"sent","","01525549037","luck","26 Mar 2011 16:27:35 GMT"
"sent","","01525549037","beer","26 Mar 2011 16:27:35 GMT"
"sent","","01525549037","mom","26 Mar 2011 16:27:36 GMT"
"start","60202","1103504","52103","26 Mar 2011 16:57:05 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 16:57:15 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 16:57:42 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 16:57:42 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 16:58:12 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 16:58:12 GMT"
"sent","","01525549037","call","26 Mar 2011 16:58:12 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:00:05 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:00:05 GMT"
"sent","","01525549037","call","26 Mar 2011 17:00:05 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:00:06 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:00:35 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:00:35 GMT"
"sent","","01525549037","call","26 Mar 2011 17:00:35 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:00:35 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:00:35 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:01:07 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:01:07 GMT"
"sent","","01525549037","call","26 Mar 2011 17:01:07 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:01:07 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:01:07 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:01:07 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:01:35 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:01:35 GMT"
"sent","","01525549037","call","26 Mar 2011 17:01:35 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:01:35 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:01:35 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:01:35 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:01:35 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:02:05 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:02:05 GMT"
"sent","","01525549037","call","26 Mar 2011 17:02:05 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:02:05 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:02:05 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:02:05 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:02:05 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:02:05 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:02:35 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:02:35 GMT"
"sent","","01525549037","call","26 Mar 2011 17:02:35 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:02:35 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:02:35 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:02:35 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:02:35 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:02:35 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:02:35 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:03:07 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:03:07 GMT"
"sent","","01525549037","call","26 Mar 2011 17:03:07 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:03:07 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:03:07 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:03:07 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:03:07 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:03:07 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:03:07 GMT"
"sent","","01525549037","ful","26 Mar 2011 17:03:07 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:03:37 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:03:37 GMT"
"sent","","01525549037","call","26 Mar 2011 17:03:38 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:03:38 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:03:38 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:03:38 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:03:38 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:03:38 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:03:38 GMT"
"sent","","01525549037","ful","26 Mar 2011 17:03:38 GMT"
"sent","","01525549037","beer","26 Mar 2011 17:03:39 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:04:05 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:04:05 GMT"
"sent","","01525549037","call","26 Mar 2011 17:04:05 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:04:05 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:04:05 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:04:05 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:04:05 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:04:05 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:04:05 GMT"
"sent","","01525549037","ful","26 Mar 2011 17:04:05 GMT"
"sent","","01525549037","beer","26 Mar 2011 17:04:05 GMT"
"sent","","01525549037","protest","26 Mar 2011 17:04:05 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:04:37 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:04:37 GMT"
"sent","","01525549037","call","26 Mar 2011 17:04:37 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:04:37 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:04:37 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:04:37 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:04:37 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:04:37 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:04:37 GMT"
"sent","","01525549037","ful","26 Mar 2011 17:04:37 GMT"
"sent","","01525549037","beer","26 Mar 2011 17:04:37 GMT"
"sent","","01525549037","protest","26 Mar 2011 17:04:37 GMT"
"sent","","01525549037","activist","26 Mar 2011 17:04:37 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:06:15 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:06:15 GMT"
"sent","","01525549037","call","26 Mar 2011 17:06:15 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:06:15 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:06:15 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:06:15 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:06:15 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:06:15 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:06:15 GMT"
"sent","","01525549037","ful","26 Mar 2011 17:06:15 GMT"
"sent","","01525549037","beer","26 Mar 2011 17:06:15 GMT"
"sent","","01525549037","protest","26 Mar 2011 17:06:15 GMT"
"sent","","01525549037","activist","26 Mar 2011 17:06:15 GMT"
"sent","","01525549037","human rights","26 Mar 2011 17:06:15 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:06:46 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:06:46 GMT"
"sent","","01525549037","call","26 Mar 2011 17:06:46 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:06:47 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:06:47 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:06:47 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:06:47 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:06:47 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:06:47 GMT"
"sent","","01525549037","ful","26 Mar 2011 17:06:47 GMT"
"sent","","01525549037","beer","26 Mar 2011 17:06:47 GMT"
"sent","","01525549037","protest","26 Mar 2011 17:06:47 GMT"
"sent","","01525549037","activist","26 Mar 2011 17:06:47 GMT"
"sent","","01525549037","human rights","26 Mar 2011 17:06:47 GMT"
"sent","","01525549037","freedom","26 Mar 2011 17:06:47 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:07:15 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:07:15 GMT"
"sent","","01525549037","call","26 Mar 2011 17:07:15 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:07:15 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:07:15 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:07:15 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:07:15 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:07:15 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:07:16 GMT"
"sent","","01525549037","ful","26 Mar 2011 17:07:16 GMT"
"sent","","01525549037","beer","26 Mar 2011 17:07:16 GMT"
"sent","","01525549037","protest","26 Mar 2011 17:07:16 GMT"
"sent","","01525549037","activist","26 Mar 2011 17:07:16 GMT"
"sent","","01525549037","human rights","26 Mar 2011 17:07:16 GMT"
"sent","","01525549037","freedom","26 Mar 2011 17:07:16 GMT"
"sent","","01525549037","internet","26 Mar 2011 17:07:16 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","call","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","ful","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","beer","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","protest","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","activist","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","human rights","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","freedom","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","internet","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","twitter","26 Mar 2011 17:07:47 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:08:16 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:08:16 GMT"
"sent","","01525549037","call","26 Mar 2011 17:08:16 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:08:17 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:08:17 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:08:17 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:08:17 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:08:17 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:08:18 GMT"
"sent","","01525549037","ful","26 Mar 2011 17:08:18 GMT"
"sent","","01525549037","beer","26 Mar 2011 17:08:18 GMT"
"sent","","01525549037","protest","26 Mar 2011 17:08:18 GMT"
"sent","","01525549037","activist","26 Mar 2011 17:08:18 GMT"
"sent","","01525549037","human rights","26 Mar 2011 17:08:18 GMT"
"sent","","01525549037","freedom","26 Mar 2011 17:08:18 GMT"
"sent","","01525549037","internet","26 Mar 2011 17:08:18 GMT"
"sent","","01525549037","twitter","26 Mar 2011 17:08:19 GMT"
"sent","","01525549037","facebook","26 Mar 2011 17:08:19 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","call","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","ful","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","beer","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","protest","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","activist","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","human rights","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","freedom","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","internet","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","twitter","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","facebook","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","government","26 Mar 2011 17:08:46 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","call","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","ful","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","beer","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","protest","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","activist","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","human rights","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","freedom","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","internet","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","twitter","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","facebook","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","government","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","corruption","26 Mar 2011 17:09:16 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","call","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","ful","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","beer","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","protest","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","activist","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","human rights","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","freedom","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","internet","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","twitter","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","facebook","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","government","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","corruption","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","free speech","26 Mar 2011 17:09:47 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","call","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","ful","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","beer","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","protest","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","activist","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","human rights","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","freedom","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","internet","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","twitter","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","facebook","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","government","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","corruption","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","free speech","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","revolution","26 Mar 2011 17:10:17 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","call","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","hi","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","dinner","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","shisha","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","mom","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","brother","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","couch","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","ful","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","beer","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","protest","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","activist","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","human rights","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","freedom","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","internet","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","twitter","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","facebook","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","government","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","corruption","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","free speech","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","revolution","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","El Baradei","26 Mar 2011 17:10:46 GMT"
"sent","","01525549037","this is a default list","26 Mar 2011 17:11:16 GMT"
"sent","","01525549037","feel free to edit, update or remove","26 Mar 2011 17:11:16 GMT"
